desc_epigrafe,id_local,lat,lon,points_in_radius
ACTIVIDADES DE LOS GIMNASIOS,280010375,40.42823300880272,-3.7039293143883936,8
ACTIVIDADES DE LOS GIMNASIOS,280010525,40.424614765505005,-3.7033730240312703,9
ACTIVIDADES DE LOS GIMNASIOS,280011489,40.414707314854,-3.7029633943096183,5
ACTIVIDADES DE LOS GIMNASIOS,280011931,40.417587393515745,-3.6959682546328416,1
ACTIVIDADES DE LOS GIMNASIOS,280012008,40.42507259065972,-3.697695778565497,7
ACTIVIDADES DE LOS GIMNASIOS,280012099,40.40854230143656,-3.7122569506736447,3
ACTIVIDADES DE LOS GIMNASIOS,280016640,40.404658646644094,-3.7211134502868273,1
ACTIVIDADES DE LOS GIMNASIOS,280016651,40.40390893694588,-3.7156138919015618,5
ACTIVIDADES DE LOS GIMNASIOS,280016679,40.40368847942313,-3.713384253722309,6
ACTIVIDADES DE LOS GIMNASIOS,280016694,40.40516129328666,-3.712680922272496,9
ACTIVIDADES DE LOS GIMNASIOS,280016778,40.39862443183739,-3.706201603315181,9
ACTIVIDADES DE LOS GIMNASIOS,280016966,40.402516177030776,-3.7017759565379285,14
ACTIVIDADES DE LOS GIMNASIOS,280017071,40.3999957162942,-3.6999468257359234,12
ACTIVIDADES DE LOS GIMNASIOS,280017418,40.396632511751314,-3.6929363106450457,2
ACTIVIDADES DE LOS GIMNASIOS,280017518,40.40569137081224,-3.699628703061903,7
ACTIVIDADES DE LOS GIMNASIOS,280017753,40.402649425228944,-3.6931276350299616,3
ACTIVIDADES DE LOS GIMNASIOS,280018146,40.39802338954134,-3.7072558551675545,7
ACTIVIDADES DE LOS GIMNASIOS,280018274,40.398850082804245,-3.703175515650903,12
ACTIVIDADES DE LOS GIMNASIOS,280018298,40.39937055679198,-3.6870017138138813,1
ACTIVIDADES DE LOS GIMNASIOS,280018300,40.40252256397207,-3.709600914092276,9
ACTIVIDADES DE LOS GIMNASIOS,280018387,40.399926856883404,-3.6994158314593393,12
ACTIVIDADES DE LOS GIMNASIOS,280018613,40.387604654010474,-3.6945639321362074,3
ACTIVIDADES DE LOS GIMNASIOS,280019190,40.39100124512452,-3.6884955073888985,2
ACTIVIDADES DE LOS GIMNASIOS,280019611,40.402534980229056,-3.6789968639399366,8
ACTIVIDADES DE LOS GIMNASIOS,280019971,40.3983628572937,-3.671425241653571,5
ACTIVIDADES DE LOS GIMNASIOS,280020024,40.40153556690269,-3.6742614300792473,7
ACTIVIDADES DE LOS GIMNASIOS,280020114,40.410538197837326,-3.666030437322655,3
ACTIVIDADES DE LOS GIMNASIOS,280020187,40.41943440612727,-3.6684283831598083,3
ACTIVIDADES DE LOS GIMNASIOS,280020545,40.42069727301793,-3.674358287761255,7
ACTIVIDADES DE LOS GIMNASIOS,280020654,40.407620402524365,-3.682854643891977,2
ACTIVIDADES DE LOS GIMNASIOS,280020674,40.40915355149864,-3.676435179274135,5
ACTIVIDADES DE LOS GIMNASIOS,280020684,40.40740260503284,-3.675439465988388,9
ACTIVIDADES DE LOS GIMNASIOS,280020722,40.409718694794385,-3.6706659416401086,7
ACTIVIDADES DE LOS GIMNASIOS,280020753,40.41104395256889,-3.672058057113577,5
ACTIVIDADES DE LOS GIMNASIOS,280020822,40.41564582710332,-3.673907101757101,4
ACTIVIDADES DE LOS GIMNASIOS,280020965,40.43802475937528,-3.6815231466719376,10
ACTIVIDADES DE LOS GIMNASIOS,280020973,40.43828054938783,-3.6793916080767417,9
ACTIVIDADES DE LOS GIMNASIOS,280020980,40.44011858775095,-3.68241682870293,12
ACTIVIDADES DE LOS GIMNASIOS,280021085,40.450446135643226,-3.68947895171982,4
ACTIVIDADES DE LOS GIMNASIOS,280021322,40.44140655151421,-3.677878421485569,14
ACTIVIDADES DE LOS GIMNASIOS,280021707,40.44126274657128,-3.674740622463101,11
ACTIVIDADES DE LOS GIMNASIOS,280021954,40.44756022741576,-3.6747091417486826,5
ACTIVIDADES DE LOS GIMNASIOS,280021955,40.447578726115594,-3.6746267802638393,5
ACTIVIDADES DE LOS GIMNASIOS,280022403,40.454445211392624,-3.678964717681687,5
ACTIVIDADES DE LOS GIMNASIOS,280022516,40.45776248903857,-3.680177407241577,6
ACTIVIDADES DE LOS GIMNASIOS,280022691,40.45783315074603,-3.6865115750620263,3
ACTIVIDADES DE LOS GIMNASIOS,280023164,40.482438419671396,-3.6755063481015102,1
ACTIVIDADES DE LOS GIMNASIOS,280023364,40.45601249609314,-3.679027669764469,5
ACTIVIDADES DE LOS GIMNASIOS,280023478,40.442484124998614,-3.68608806752313,2
ACTIVIDADES DE LOS GIMNASIOS,280029464,40.44828878686935,-3.706614828652086,7
ACTIVIDADES DE LOS GIMNASIOS,280030212,40.44852671296654,-3.6970890911230985,11
ACTIVIDADES DE LOS GIMNASIOS,280030368,40.45321671377313,-3.6947081298496935,9
ACTIVIDADES DE LOS GIMNASIOS,280030506,40.4520678175675,-3.7014773474498126,8
ACTIVIDADES DE LOS GIMNASIOS,280030570,40.45387704511103,-3.6987482893971926,8
ACTIVIDADES DE LOS GIMNASIOS,280030633,40.454211183415325,-3.6941286967396776,8
ACTIVIDADES DE LOS GIMNASIOS,280030856,40.460984031753064,-3.6974536221896175,7
ACTIVIDADES DE LOS GIMNASIOS,280030873,40.458726396328544,-3.6953428018010186,8
ACTIVIDADES DE LOS GIMNASIOS,280030910,40.45769283909807,-3.6949311458822076,9
ACTIVIDADES DE LOS GIMNASIOS,280031132,40.45999374545281,-3.695827531713755,8
ACTIVIDADES DE LOS GIMNASIOS,280031192,40.464574269435296,-3.693669074299348,5
ACTIVIDADES DE LOS GIMNASIOS,280031586,40.46528268898581,-3.695969519321879,7
ACTIVIDADES DE LOS GIMNASIOS,280032655,40.450013998213436,-3.6984488349028863,13
ACTIVIDADES DE LOS GIMNASIOS,280032995,40.44469218169769,-3.692026268059159,4
ACTIVIDADES DE LOS GIMNASIOS,280036656,40.432306355495385,-3.709630831864927,8
ACTIVIDADES DE LOS GIMNASIOS,280037055,40.43357490317787,-3.702523071316511,11
ACTIVIDADES DE LOS GIMNASIOS,280037126,40.435556301867315,-3.7041000056896682,6
ACTIVIDADES DE LOS GIMNASIOS,280037563,40.43276265236555,-3.692293017204319,4
ACTIVIDADES DE LOS GIMNASIOS,280037720,40.434929690030216,-3.694484627872269,6
ACTIVIDADES DE LOS GIMNASIOS,280037746,40.434906499781526,-3.695345068888175,5
ACTIVIDADES DE LOS GIMNASIOS,280038604,40.44240606601222,-3.7124607341263682,2
ACTIVIDADES DE LOS GIMNASIOS,280038745,40.44606468074733,-3.7019809510674255,12
ACTIVIDADES DE LOS GIMNASIOS,280041971,40.40600212086297,-3.7437196507949744,4
ACTIVIDADES DE LOS GIMNASIOS,280041995,40.40815157654248,-3.742894759606796,3
ACTIVIDADES DE LOS GIMNASIOS,280042130,40.401551552895604,-3.747924796606873,2
ACTIVIDADES DE LOS GIMNASIOS,280042156,40.38567543722702,-3.7538048568247078,3
ACTIVIDADES DE LOS GIMNASIOS,280042431,40.38973126383153,-3.752153436827759,5
ACTIVIDADES DE LOS GIMNASIOS,280042494,40.392685979968796,-3.75357667529562,4
ACTIVIDADES DE LOS GIMNASIOS,280042711,40.39367409335642,-3.7650052119639614,2
ACTIVIDADES DE LOS GIMNASIOS,280042918,40.39672439793928,-3.761481136915956,3
ACTIVIDADES DE LOS GIMNASIOS,280043056,40.394790143181545,-3.771957970796096,0
ACTIVIDADES DE LOS GIMNASIOS,280043912,40.38738968804892,-3.75203313258866,3
ACTIVIDADES DE LOS GIMNASIOS,280045068,40.45876265274819,-3.7116191894140926,1
ACTIVIDADES DE LOS GIMNASIOS,280045371,40.468722866882636,-3.7166077540576503,1
ACTIVIDADES DE LOS GIMNASIOS,280045415,40.46718680464726,-3.7158718854464303,1
ACTIVIDADES DE LOS GIMNASIOS,280046858,40.480202145745224,-3.716304959816681,3
ACTIVIDADES DE LOS GIMNASIOS,280046925,40.481534161083935,-3.7106795410427953,7
ACTIVIDADES DE LOS GIMNASIOS,280047058,40.48507560408892,-3.700180591113836,0
ACTIVIDADES DE LOS GIMNASIOS,280047192,40.477839524882434,-3.715218061550985,4
ACTIVIDADES DE LOS GIMNASIOS,280047582,40.478724775438316,-3.6971061680177515,1
ACTIVIDADES DE LOS GIMNASIOS,280047949,40.49231289235257,-3.672301190962621,1
ACTIVIDADES DE LOS GIMNASIOS,280048142,40.512408448628406,-3.6728912605165336,4
ACTIVIDADES DE LOS GIMNASIOS,280048166,40.512408448628406,-3.6728912605165336,4
ACTIVIDADES DE LOS GIMNASIOS,280048183,40.512408448628406,-3.6728912605165336,4
ACTIVIDADES DE LOS GIMNASIOS,280048297,40.48818560775531,-3.7175225816654884,0
ACTIVIDADES DE LOS GIMNASIOS,280048936,40.50484342737188,-3.698320583159637,2
ACTIVIDADES DE LOS GIMNASIOS,280049835,40.38238515026278,-3.7025567207999552,0
ACTIVIDADES DE LOS GIMNASIOS,280051067,40.37196858163215,-3.692424706338082,0
ACTIVIDADES DE LOS GIMNASIOS,280052766,40.36962298884476,-3.7479724196563424,1
ACTIVIDADES DE LOS GIMNASIOS,280052887,40.38922530996609,-3.7183332902007775,1
ACTIVIDADES DE LOS GIMNASIOS,280053342,40.39660462968974,-3.7167384619751567,4
ACTIVIDADES DE LOS GIMNASIOS,280053761,40.3941676812309,-3.7318536719377593,3
ACTIVIDADES DE LOS GIMNASIOS,280054944,40.373471852583826,-3.746271625589264,3
ACTIVIDADES DE LOS GIMNASIOS,280055907,40.386972964673376,-3.732718329616731,2
ACTIVIDADES DE LOS GIMNASIOS,280057806,40.38355477733483,-3.6678028567928,7
ACTIVIDADES DE LOS GIMNASIOS,280057969,40.381952929013664,-3.650068671279272,1
ACTIVIDADES DE LOS GIMNASIOS,280058269,40.389145258337095,-3.6348918154907137,1
ACTIVIDADES DE LOS GIMNASIOS,280059228,40.39493819038085,-3.646293305040959,0
ACTIVIDADES DE LOS GIMNASIOS,280059797,40.378627931272646,-3.623967062775482,4
ACTIVIDADES DE LOS GIMNASIOS,280060114,40.378785977271455,-3.6263952767204266,5
ACTIVIDADES DE LOS GIMNASIOS,280060365,40.37227570553882,-3.6173828898245715,2
ACTIVIDADES DE LOS GIMNASIOS,280060410,40.37126475587238,-3.6211076260811077,2
ACTIVIDADES DE LOS GIMNASIOS,280060960,40.36277264898713,-3.5946597795076074,0
ACTIVIDADES DE LOS GIMNASIOS,280061852,40.34266243234453,-3.707219653022471,1
ACTIVIDADES DE LOS GIMNASIOS,280062401,40.34982919313373,-3.687029220028157,0
ACTIVIDADES DE LOS GIMNASIOS,280063929,40.41031117537932,-3.6342419838625393,1
ACTIVIDADES DE LOS GIMNASIOS,280064209,40.40780076093222,-3.646722630754105,0
ACTIVIDADES DE LOS GIMNASIOS,280064360,40.411254468398205,-3.658930531963352,2
ACTIVIDADES DE LOS GIMNASIOS,280064739,40.40725930175281,-3.6354979354936265,1
ACTIVIDADES DE LOS GIMNASIOS,280064922,40.40279864524589,-3.610567123420535,3
ACTIVIDADES DE LOS GIMNASIOS,280065007,40.40563077888119,-3.606503300663643,4
ACTIVIDADES DE LOS GIMNASIOS,280065265,40.398454531050994,-3.6244209764885498,1
ACTIVIDADES DE LOS GIMNASIOS,280065626,40.44663899676584,-3.5821314593493967,2
ACTIVIDADES DE LOS GIMNASIOS,280065867,40.43577807788278,-3.622938392807336,2
ACTIVIDADES DE LOS GIMNASIOS,280065925,40.44106390547472,-3.616678753788035,2
ACTIVIDADES DE LOS GIMNASIOS,280066056,40.42894134812902,-3.6193739387126977,0
ACTIVIDADES DE LOS GIMNASIOS,280066302,40.436100502715824,-3.609759735114515,1
ACTIVIDADES DE LOS GIMNASIOS,280066308,40.43583676465148,-3.6102289655684214,1
ACTIVIDADES DE LOS GIMNASIOS,280066415,40.44267645049182,-3.611587761993989,2
ACTIVIDADES DE LOS GIMNASIOS,280067102,40.43441920935504,-3.6193062992358302,2
ACTIVIDADES DE LOS GIMNASIOS,280067112,40.424262701695,-3.6011064205957206,0
ACTIVIDADES DE LOS GIMNASIOS,280069281,40.464202675378814,-3.634370689089958,6
ACTIVIDADES DE LOS GIMNASIOS,280069364,40.464412010943505,-3.647005436163556,3
ACTIVIDADES DE LOS GIMNASIOS,280070198,40.45784592521689,-3.6237434393868257,0
ACTIVIDADES DE LOS GIMNASIOS,280070230,40.46346323604803,-3.637772529857605,5
ACTIVIDADES DE LOS GIMNASIOS,280070273,40.48707699184962,-3.667918727833008,1
ACTIVIDADES DE LOS GIMNASIOS,280070276,40.486706623333575,-3.6680920442269045,1
ACTIVIDADES DE LOS GIMNASIOS,280070464,40.489786493959045,-3.6509185574477527,1
ACTIVIDADES DE LOS GIMNASIOS,280070711,40.46341239720694,-3.6469368689890342,4
ACTIVIDADES DE LOS GIMNASIOS,280071089,40.424867416705546,-3.654124020222533,0
ACTIVIDADES DE LOS GIMNASIOS,280071309,40.43181320553364,-3.6541559500639713,7
ACTIVIDADES DE LOS GIMNASIOS,280071476,40.427947399016844,-3.6479057251016376,3
ACTIVIDADES DE LOS GIMNASIOS,280071493,40.43007169997418,-3.64823263374424,8
ACTIVIDADES DE LOS GIMNASIOS,280071845,40.4372393997893,-3.6440214975223655,10
ACTIVIDADES DE LOS GIMNASIOS,280071961,40.42035374239024,-3.6297625762362964,3
ACTIVIDADES DE LOS GIMNASIOS,280072000,40.4187124277772,-3.6267532897817696,2
ACTIVIDADES DE LOS GIMNASIOS,280072188,40.43668626391626,-3.639783443382535,10
ACTIVIDADES DE LOS GIMNASIOS,280072254,40.43790107342405,-3.640054353800205,9
ACTIVIDADES DE LOS GIMNASIOS,280072437,40.436338916772186,-3.6471727327487424,7
ACTIVIDADES DE LOS GIMNASIOS,280072666,40.43328579776822,-3.653427458989587,7
ACTIVIDADES DE LOS GIMNASIOS,280072926,40.43693592136192,-3.6531679150136096,4
ACTIVIDADES DE LOS GIMNASIOS,280073193,40.45296710880027,-3.650834730820935,0
ACTIVIDADES DE LOS GIMNASIOS,280073285,40.4817162877856,-3.6711101314654977,3
ACTIVIDADES DE LOS GIMNASIOS,280073335,40.43734943047375,-3.638787530373817,9
ACTIVIDADES DE LOS GIMNASIOS,280073447,40.459074841887656,-3.658866546676992,1
ACTIVIDADES DE LOS GIMNASIOS,280073468,40.47063771535345,-3.6644175621753816,2
ACTIVIDADES DE LOS GIMNASIOS,280073489,40.47739439642132,-3.6660060535478793,3
ACTIVIDADES DE LOS GIMNASIOS,280073602,40.464998940927785,-3.665836420468573,0
ACTIVIDADES DE LOS GIMNASIOS,280073653,40.44077301577348,-3.6485004913877277,2
ACTIVIDADES DE LOS GIMNASIOS,280073685,40.48070912356943,-3.662971173758229,1
ACTIVIDADES DE LOS GIMNASIOS,280073761,40.429151685612155,-3.6435906658814847,9
ACTIVIDADES DE LOS GIMNASIOS,280073782,40.454146706729496,-3.662073415249061,0
ACTIVIDADES DE LOS GIMNASIOS,280073788,40.44829326903883,-3.647299064700984,0
ACTIVIDADES DE LOS GIMNASIOS,280074304,40.437371159026014,-3.638115672743944,8
ACTIVIDADES DE LOS GIMNASIOS,280074382,40.433482092736064,-3.6569426309200734,8
ACTIVIDADES DE LOS GIMNASIOS,285000155,40.428332117699966,-3.678277752299176,5
ACTIVIDADES DE LOS GIMNASIOS,285000169,40.428052067294324,-3.6768720547952793,5
ACTIVIDADES DE LOS GIMNASIOS,285000198,40.426275263345595,-3.6741192796526594,4
ACTIVIDADES DE LOS GIMNASIOS,285000389,40.42515529918697,-3.6684024941746896,4
ACTIVIDADES DE LOS GIMNASIOS,285000410,40.42553992204685,-3.6673217590114886,6
ACTIVIDADES DE LOS GIMNASIOS,285000928,40.43827905635793,-3.67347276539477,5
ACTIVIDADES DE LOS GIMNASIOS,285001068,40.4358676771147,-3.6852506824530407,8
ACTIVIDADES DE LOS GIMNASIOS,285001202,40.42081688040022,-3.7100994687570408,3
ACTIVIDADES DE LOS GIMNASIOS,285001527,40.413151657642594,-3.7127886712874014,0
ACTIVIDADES DE LOS GIMNASIOS,285001719,40.410198964587494,-3.7080197383893134,2
ACTIVIDADES DE LOS GIMNASIOS,285001790,40.41363917380431,-3.70231581197054,5
ACTIVIDADES DE LOS GIMNASIOS,285002239,40.41192255454051,-3.700152891734695,9
ACTIVIDADES DE LOS GIMNASIOS,285003183,40.42762075148367,-3.7009051015687096,8
ACTIVIDADES DE LOS GIMNASIOS,285003648,40.42984531515467,-3.709887903977827,6
ACTIVIDADES DE LOS GIMNASIOS,285003755,40.423539126299474,-3.7083834502900137,5
ACTIVIDADES DE LOS GIMNASIOS,285003856,40.42205778329705,-3.70606927352502,5
ACTIVIDADES DE LOS GIMNASIOS,285004404,40.40070674684166,-3.7133409931076113,5
ACTIVIDADES DE LOS GIMNASIOS,285004433,40.39721029076612,-3.704678533220284,10
ACTIVIDADES DE LOS GIMNASIOS,285004468,40.40516445234946,-3.707766638241007,8
ACTIVIDADES DE LOS GIMNASIOS,285004645,40.397760975460976,-3.701514474110207,10
ACTIVIDADES DE LOS GIMNASIOS,285004885,40.38564214203835,-3.6882761124088215,1
ACTIVIDADES DE LOS GIMNASIOS,285005205,40.402420610784375,-3.698216057389685,11
ACTIVIDADES DE LOS GIMNASIOS,285005668,40.39120524858794,-3.687955418877848,2
ACTIVIDADES DE LOS GIMNASIOS,285005803,40.40642828259395,-3.677209286292373,10
ACTIVIDADES DE LOS GIMNASIOS,285006009,40.40628102364254,-3.668439781557749,3
ACTIVIDADES DE LOS GIMNASIOS,285006335,40.40336279696202,-3.679170166756032,8
ACTIVIDADES DE LOS GIMNASIOS,285006531,40.44349514218913,-3.679668148634836,11
ACTIVIDADES DE LOS GIMNASIOS,285007014,40.444878314546315,-3.674234231898868,11
ACTIVIDADES DE LOS GIMNASIOS,285007520,40.46767409057932,-3.6859983861692487,1
ACTIVIDADES DE LOS GIMNASIOS,285008162,40.45416738478782,-3.7073132564257794,3
ACTIVIDADES DE LOS GIMNASIOS,285008462,40.44911467822418,-3.6966942174736457,10
ACTIVIDADES DE LOS GIMNASIOS,285008496,40.448741612702115,-3.7032706064222,9
ACTIVIDADES DE LOS GIMNASIOS,285008799,40.45334444080821,-3.692940442099792,7
ACTIVIDADES DE LOS GIMNASIOS,285009029,40.45995827971201,-3.6957328096952833,8
ACTIVIDADES DE LOS GIMNASIOS,285009419,40.471960574021146,-3.692341279183476,0
ACTIVIDADES DE LOS GIMNASIOS,285010557,40.462877891090244,-3.703075844516919,2
ACTIVIDADES DE LOS GIMNASIOS,285010951,40.45537133559621,-3.7004501515203874,5
ACTIVIDADES DE LOS GIMNASIOS,285011664,40.435058558002225,-3.7059458677103936,10
ACTIVIDADES DE LOS GIMNASIOS,285011729,40.4329566992461,-3.7093547137634575,8
ACTIVIDADES DE LOS GIMNASIOS,285012099,40.42960794555028,-3.6985561022650986,7
ACTIVIDADES DE LOS GIMNASIOS,285012419,40.44331687167431,-3.7034734807859655,3
ACTIVIDADES DE LOS GIMNASIOS,285012431,40.44494868872626,-3.7032782395845447,11
ACTIVIDADES DE LOS GIMNASIOS,285012438,40.44322159490059,-3.7013617943929615,8
ACTIVIDADES DE LOS GIMNASIOS,285012511,40.4452073399686,-3.6977623125005423,13
ACTIVIDADES DE LOS GIMNASIOS,285013633,40.44796904918532,-3.7117411776790936,3
ACTIVIDADES DE LOS GIMNASIOS,285014174,40.444923242231724,-3.7871290516504703,0
ACTIVIDADES DE LOS GIMNASIOS,285014594,40.4739263194537,-3.715754706125429,3
ACTIVIDADES DE LOS GIMNASIOS,285016347,40.51355482721704,-3.675594011130535,3
ACTIVIDADES DE LOS GIMNASIOS,285016708,40.50742164848428,-3.6950543373321385,2
ACTIVIDADES DE LOS GIMNASIOS,285016719,40.50398208841871,-3.7007311047370046,2
ACTIVIDADES DE LOS GIMNASIOS,285017189,40.41233092573509,-3.7259805330077005,0
ACTIVIDADES DE LOS GIMNASIOS,285017522,40.41146135924952,-3.7324533835941427,2
ACTIVIDADES DE LOS GIMNASIOS,285017884,40.41062443946819,-3.7337289700956737,2
ACTIVIDADES DE LOS GIMNASIOS,285018629,40.40330022651858,-3.746388584797097,3
ACTIVIDADES DE LOS GIMNASIOS,285019160,40.39369856667017,-3.7516437824350657,4
ACTIVIDADES DE LOS GIMNASIOS,285020136,40.382839484639725,-3.767227050267661,4
ACTIVIDADES DE LOS GIMNASIOS,285020620,40.37205442941869,-3.766033053057221,0
ACTIVIDADES DE LOS GIMNASIOS,285020666,40.368337340240046,-3.7059446189917775,0
ACTIVIDADES DE LOS GIMNASIOS,285022844,40.39559310820928,-3.708373401995324,9
ACTIVIDADES DE LOS GIMNASIOS,285023176,40.393820922608036,-3.7123492521438575,7
ACTIVIDADES DE LOS GIMNASIOS,285023891,40.395647781766655,-3.7199569317877392,1
ACTIVIDADES DE LOS GIMNASIOS,285025845,40.38911780031953,-3.7368653182646967,5
ACTIVIDADES DE LOS GIMNASIOS,285026114,40.384134863398955,-3.729907316242648,2
ACTIVIDADES DE LOS GIMNASIOS,285026412,40.37715291041452,-3.7482323850474573,1
ACTIVIDADES DE LOS GIMNASIOS,285028873,40.3432822962716,-3.707508706353015,1
ACTIVIDADES DE LOS GIMNASIOS,285030420,40.359260402819814,-3.696310728468681,2
ACTIVIDADES DE LOS GIMNASIOS,285030943,40.34252570836022,-3.6742510519895446,0
ACTIVIDADES DE LOS GIMNASIOS,285031315,40.335253192201954,-3.709296823147533,0
ACTIVIDADES DE LOS GIMNASIOS,285032571,40.377219195220654,-3.631234165133717,2
ACTIVIDADES DE LOS GIMNASIOS,285032843,40.36565930199657,-3.588631206915601,0
ACTIVIDADES DE LOS GIMNASIOS,285032877,40.37284036683677,-3.607693648567604,1
ACTIVIDADES DE LOS GIMNASIOS,285033109,40.401826393292346,-3.6087199743118834,3
ACTIVIDADES DE LOS GIMNASIOS,285033153,40.40234050754289,-3.6086067605089696,3
ACTIVIDADES DE LOS GIMNASIOS,285034324,40.38407625998948,-3.67266189130248,5
ACTIVIDADES DE LOS GIMNASIOS,285034673,40.39787378819796,-3.6687454881930086,5
ACTIVIDADES DE LOS GIMNASIOS,285035252,40.386377254138814,-3.6673476836154526,5
ACTIVIDADES DE LOS GIMNASIOS,285035371,40.3854095260697,-3.667997896913313,7
ACTIVIDADES DE LOS GIMNASIOS,285035717,40.39128657050661,-3.6564266055097177,2
ACTIVIDADES DE LOS GIMNASIOS,285037770,40.40120063512058,-3.6620495959965407,1
ACTIVIDADES DE LOS GIMNASIOS,285038068,40.39129214452681,-3.6696111967109437,1
ACTIVIDADES DE LOS GIMNASIOS,285039075,40.46233509924728,-3.639767001173456,2
ACTIVIDADES DE LOS GIMNASIOS,285040862,40.46937473198643,-3.645613928096602,2
ACTIVIDADES DE LOS GIMNASIOS,285040865,40.46015728002827,-3.6327758687778937,4
ACTIVIDADES DE LOS GIMNASIOS,285041648,40.42878821245361,-3.6091631790364915,1
ACTIVIDADES DE LOS GIMNASIOS,285041668,40.42788666675164,-3.609284723084898,1
ACTIVIDADES DE LOS GIMNASIOS,285042369,40.431497834392275,-3.6330968650018076,1
ACTIVIDADES DE LOS GIMNASIOS,285042385,40.444299704106854,-3.5779133914302528,1
ACTIVIDADES DE LOS GIMNASIOS,285043651,40.431901581011,-3.65126834878688,6
ACTIVIDADES DE LOS GIMNASIOS,285044462,40.43080341143675,-3.6397748457337564,6
ACTIVIDADES DE LOS GIMNASIOS,285045786,40.43722447510646,-3.645082505149893,11
ACTIVIDADES DE LOS GIMNASIOS,285046452,40.44359049307988,-3.6392003581676633,1
ACTIVIDADES DE LOS GIMNASIOS,285047295,40.43314991454663,-3.651964203337575,8
ACTIVIDADES DE LOS GIMNASIOS,290000216,40.40205737560639,-3.674384480521236,8
ACTIVIDADES DE LOS GIMNASIOS,290000410,40.443246274729226,-3.6972821617364224,7
ACTIVIDADES DE LOS GIMNASIOS,290000818,40.390071799316225,-3.6609156576275663,2
CENTROS DE BRONCEADO,10000912,40.41822593229314,-3.7050863531219744,1
CENTROS DE BRONCEADO,10002987,40.42155088486323,-3.6990503526402496,2
CENTROS DE BRONCEADO,20001279,40.40313567301703,-3.693167976315429,0
CENTROS DE BRONCEADO,30000661,40.406279454203094,-3.6826171740227536,0
CENTROS DE BRONCEADO,40001012,40.426684059367524,-3.671989605690976,1
CENTROS DE BRONCEADO,40002505,40.43125747390985,-3.667873433761012,0
CENTROS DE BRONCEADO,60002513,40.44990320527745,-3.7092615207590898,0
CENTROS DE BRONCEADO,60002529,40.45709314095132,-3.709136627223284,0
CENTROS DE BRONCEADO,70001825,40.433178487211336,-3.7157589182086785,1
CENTROS DE BRONCEADO,90001464,40.44660346262923,-3.7140498291680224,0
CENTROS DE BRONCEADO,120000519,40.3856463084374,-3.7010943492978376,1
CENTROS DE BRONCEADO,140000625,40.40094318346125,-3.6339772933582783,0
CENTROS DE BRONCEADO,150002232,40.48005962598545,-3.6678137786099576,0
CENTROS DE BRONCEADO,170001802,40.35233320753317,-3.681025452372229,0
CENTROS DE BRONCEADO,170001829,40.34839680039784,-3.6778420334460895,0
